Class,Class.1,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,X,X.1,X.2,X.3
3,-1.48615229,-0.500667484,-3.803666009,-2.961377216,-4.799980318,-2.328359355,0.051318903,-0.909930442,-0.083731605,0.279056758,-0.27691258,-0.188993433,0.115792945,-1.231658961,-0.171409604,0.436084556,0.831361429,0.257397751,-3.453724442,-0.885114854,-1.247903216,-0.546531299,0.755554905,-0.116220115,0.660891659,0.725365701,0.890923697,0.29163124,-0.636036276,-1.402277668,-1.794983193,0.798872919,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,0.5768681,0.311545268,0.853020436,-0.717257551,-2.117353401,-1.572788317,-0.007293862,-0.479008478,0.463158315,-3.137215511,0.181591227,-0.2299299,0.371107536,0.373689111,0.883620166,-0.07762918,-3.653007843,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-2.330853552,-1.204585203,0.955900717,0.948094208,0.084125697,-0.599282788,-0.327395431,-0.083731605,-4.116048686,0.842190932,-2.883158223,0.895342719,0.836776181,-0.013155138,0.874679442,0.010289968,-2.140798507,0.187005979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-1.302050733,-2.298365042,-1.773134129,-0.364831728,-2.140798507,-1.561958813,-0.464473428,-0.641451028,-0.728087055,-3.770233373,-1.870599659,0.67433363,0.285769963,0.560623845,-0.089351733,-2.36938829,0.203250234,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-1.751475122,-3.029356519,-0.39413811,0.15682188,0.208664986,-0.673939538,-1.044739802,-0.159687051,-2.942720492,-0.464473428,-0.259328751,0.105784704,0.373689111,-0.892346613,-2.480752544,0.647259872,-1.009572143,-2.921061485,0.215434645,-1.285052138,-0.787649323,0.100369952,0.39127294,0.15682188,0.560623845,0.40885677,0.127443711,0.939656462,0.15682188,0.989123143,0.381937039,0.869264691,0.863849939,0.40885677,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-0.289492169,-0.29449641,-0.186611887,0.783978466,0.463158315,0.419840301,0.320937622,0.620186113,0.798872919,-1.455029156,0.438163152,0.39127294,0.284471509,0.344033778,-0.072902102,0.934241711,-2.50419765,0.70682214,-0.045828343,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,0.0949552,-2.298365042,-5,-1.578115963,-1.044739802,0.942232931,0.619862724,0.506476328,-2.703481051,0.002904422,-0.424860961,0.701920595,-0.018754585,0.614001447,0.484817321,0.73931065,0.063041456,-2.398694673,-0.078316853,-0.194854709,0.5768681,0.848452507,0.863849939,0.719504424,0.766384409,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-0.00251033,-3.54917268,0.647259872,-1.279190862,-0.933847619,-1.906347447,0.127515498,-1.291221229,0.40885677,-1.982544041,0.322374771,-2.780277941,-1.220578097,0.778117189,0.788043415,0.306130516,0.74294953,0.901203996,0.901753201,0.035392932,-2.146659783,-0.364831728,0.138273214,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-0.408616706,0.825946677,0.344033778,0.889481443,-1.32370974,-0.564115129,0.99498442,0.05718018,-1.307465485,-1.308497244,0.819146125,0.467469535,-0.912188612,0.848452507,-4.133632516,-5,-1.610691579,-3.740926991,-0.181197135,-0.88062406,0.468573066,0.953955484,-4.526338041,-0.923018115,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,0.338619026,-2.842547586,0.88772306,0.542755164,0.542755164,0.166199923,-0.023627861,-0.649103638,0.759345232,0.037017357,0.791011997,0.324454388,0.187547454,0.880635669,0.782628664,0.441093791,0.826488152,0.603941858,0.748810807,-1.798499959,-0.748745339,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,0.348365579,-2.225265894,-5,-5,0.885964677,0.179094731,-2.720174198,0.02728767,-0.327905686,0.627225291,0.714815403,0.356105281,-1.18130177,-3.0627773,-3.446104783,-0.847211592,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,0.980808575,-0.220724822,-5,-4.80647802,-0.40482638,0.458091492,0.04459801,-0.425402436,-0.063562116,-0.203060497,-0.749746062,-0.97175088,-0.198957603,-2.199997399,0.78641899,0.1169652,-0.043047648,-1.411069583,0.184840078,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-1.247903216,-1.094665744,0.244402347,0.743642452,0.167372178,-0.148708625,-0.065906627,0.870347641,-0.653904957,-0.255225857,0.096579626,0.90999591,-0.190165688,0.81269872,-0.304111998,-0.034255733,-0.66256856,-2.44675714,-3.001233897,-1.240322564,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
3,-2.79273187,-5,-3.391008784,-1.245781586,-0.573766632,0.373689111,-0.124519392,0.910416803,-0.054491946,0.553630299,0.857830549,-2.087460891,0.072213243,0.098795243,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979,0.993803979
